CODE,NAME,STOCK EXCHANGE,YEAR,TARGET,EBIT,EBITDA,TOTAL EQUITY/TOTAL ASSETS,EPS,CASH/TOTAL CURRENT ASSETS,TOTAL CURRENT ASSET/TOTAL ASSET,LONG-TERM ASSETS/TOTAL ASSETS,QUICK RATIO,Market Value of Total Equity / Book Values of Total Liabilities,Sales/Total Assets,EBIT/Total Assets,Retain Earnings/Total Assets,Working Capitals/Total Asset,ROIC,YEAR.1,NET INCOME/TOTAL ASSET
SC5,CTCP Xây dựng Số 5,1,2019,1.0,-0.15819153969523092,-0.18382974518383335,-0.06939319118893282,-0.09020795284453349,-0.4665737902908028,-0.5895547747626906,0.46314201135340904,-0.23967548008402856,-0.2925556220705357,-0.14392817744900124,-0.09539520185359156,-0.10768013850083048,-0.15274537726004234,-0.058625948121929845,26.0,-0.43023746647767475
SCD,CTCP Nước giải khát Chương Dương,1,2019,0.0,-0.18274965788395997,-0.20487784751041765,-0.06941474104908582,-0.09539087099180375,-0.466719022368505,-0.37010994946001546,-0.3120454264315589,0.49206062855291804,0.08073799392435849,-0.14593428704635197,-0.09204967938596677,-0.0867454738562888,-0.11896247346657239,-0.06455377086278918,26.0,0.20532197560017304
SCI,CTCP SCI E&C,0,2019,1.0,-0.1566343082974407,-0.15937602898213868,-0.06950212676917714,-0.09015955337229313,-0.46669170364779067,-0.5842430930980675,-0.2534250681005081,-0.276569737662362,-0.3006343122067231,-0.06419992036806742,-0.05919358620304887,-0.08715778620385262,-0.13252704339568888,0.38596075744252417,9.0,-0.14522895228456512
SCR,CTCP Địa ốc Sài Gòn Thương Tín,1,2019,1.0,0.007853131854732198,-0.03840832691357114,-0.06942875728425346,-0.10206393191984356,-0.4667118946384159,-0.5880401978538952,-0.1368535439637304,-0.2806690996155101,-0.2863038606759896,-0.15293131447530645,-0.07784773995433233,-0.08849253150194351,-0.010227610535857374,-0.24154162126844797,15.0,-0.36027865479384696
SCS,CTCP Dịch vụ Hàng hóa Sài Gòn,1,2019,0.0,0.025989623962220272,-0.014186560478649149,-0.06925471744223836,-0.07596970217196947,-0.46671597767091505,-0.5558099143446827,-0.30348436318734634,0.8692019282425487,7.254866501586548,-0.10826208845340975,0.13689955667827436,0.015435140644720612,-0.02994494194123046,3.6233988057718713,11.0,5.62464238757601
SD5,CTCP Sông Đà 5,0,2019,0.0,-0.17091267306803334,-0.1718704722694311,-0.06946817953769888,-0.10283630139531272,-0.46669765155740156,-0.5757529706786063,-0.2892950768220403,-0.2581226088731952,-0.3053457027950571,0.12512742807249316,-0.019794518392069426,0.08687861430952838,0.35406984754550686,-0.2550909303904123,29.0,-0.5221390207068329
SD6,CTCP Sông Đà 6,0,2019,0.0,-0.17300295554107842,-0.19038552784949758,-0.06945995086207825,-0.10593099756912894,-0.46671871257395614,-0.5258095623075899,-0.30822211950917566,-0.303215590357825,-0.3082060403132925,0.045116196703713154,-0.026621695247575593,-0.008768439571804633,0.09968286532757008,-0.4049801625521424,36.0,-0.6487094081943938
SD9,CTCP Sông Đà 9,0,2019,0.0,-0.15163814763472863,-0.15360179382851918,-0.06930703632144894,-0.10359392925255231,-0.46671649688515976,-0.49641751505002757,-0.3099179788455253,-0.30526527133439907,-0.30516147537680766,0.01464933798782252,0.07832993692215598,-0.05518779341821042,-0.1912861021275551,-0.4642583899607364,13.0,-0.6366949666301731
SDA,CTCP Simco Sông Đà,0,2019,1.0,-0.2204833664393881,-0.2369791485953259,-0.06947703841503028,-0.10704438111585496,-0.4667194068876029,-0.5781756395021053,-0.2843112658887869,-0.19663217957597282,-0.2715173858046024,-0.15891710857672883,-0.11267618689615023,-0.12478212575032827,-0.16339867011577303,-2.826072336283141,19.0,-3.0503457297095284
SDC,CTCP Tư vấn Sông Đà,0,2019,1.0,-0.19030982127281096,-0.21189717800465788,-0.06931491727908778,-0.10262046062220848,-0.46671932147169043,-0.5625334392901566,-0.30100294213543144,-0.18843345566967654,-0.24853398419602737,-0.1563781050798287,-0.09805281001863088,-0.11039503509996115,-0.15685078001775504,-0.43715977171680775,18.0,-0.45567686366638166
SDG,CTCP Sadico Cần Thơ,0,2019,0.0,-0.15134753928466724,-0.16960458211136242,-0.0693306937911801,-0.08049029115329819,-0.46671298864388605,-0.5820051556097259,-0.2702733691882748,-0.3134639952406954,-0.21975099672770268,-0.06872694325851551,-0.05507037519399359,-0.06061845489068472,-0.15392027025989385,0.015048420228751103,12.0,0.13113963239187834
SDN,CTCP Sơn Đồng Nai,0,2019,1.0,-0.18831322363989214,-0.20974302750280838,-0.06949527447339891,-0.09511997744973606,-0.4667183368129388,-0.5894990411000633,0.3768949284001984,-0.149489517114769,-0.1710747210269215,-0.15937320778661698,-0.09895062729777003,-0.11329294128163647,-0.1653531645774003,0.47149077127492384,19.0,0.6666668154623415
SDU,CTCP Đầu tư Xây dựng và Phát triển Đô thị Sông Đà,0,2019,1.0,-0.18674625856326288,-0.20919562248185777,-0.06927843605467315,-0.10510703242985639,-0.46671898201095424,-0.44853507712206553,-0.31117158606180334,-0.32371240012356584,-0.29757359751487694,-0.1429739278382125,-0.08414626216421761,-0.06833495340258756,0.13185022024578963,-0.6962903086743752,12.0,-0.6905149435691944
SEB,CTCP Đầu tư và Phát triển Điện Miền Trung,0,2019,0.0,-0.13475623029811046,-0.15192456646807154,-0.06953674338917815,-0.09005101331594818,-0.4667190017875979,-0.5397133976476672,-0.3067292119478145,-0.21917867031828772,0.03548193784520445,-0.1547902584850581,-0.07878180869207356,-0.10515671765468364,-0.1652919070837384,0.6205331716165312,16.0,1.0632415683662004
SED,CTCP Đầu tư và Phát triển Giáo dục Phương Nam,0,2019,1.0,-0.17000521242308606,-0.19483274348951896,-0.06940632079080386,-0.08600378682794599,-0.4666986602135469,-0.5897840027620251,1.2837134864571884,-0.2991162284046769,-0.24224218714356324,-0.1545383184136447,-0.09610521535178156,-0.10855960081427636,-0.1588342180533377,0.22506271161919794,12.0,0.5595910211318074
SFG,CTCP Phân Bón Miền Nam,1,2019,0.0,-0.17672805270059727,-0.19241759972327302,-0.06939596975735479,-0.10671223810689551,-0.4667183728987618,-0.5345194417094089,-0.30737445750444714,-0.2868181425452324,-0.2690746882809681,-0.04792069448577433,-0.08314241687552379,-0.08854845763180773,-0.05021972912359611,-0.4955911673052788,9.0,-0.6817518843852771
SFI,CTCP Đại lý Vận tải SAFI,1,2019,0.0,-0.16979398625742786,-0.18840921750857573,-0.06927373725624202,-0.09067361838674903,-0.46666010823128506,-0.5800606721036721,-0.27875298415713223,0.1702607152307875,-0.009785954406049978,0.09657014909103623,0.004888870594697437,0.2591024587279989,0.1489874857357401,0.16493765239048125,21.0,0.4161186569483051
SFN,CTCP Dệt lưới Sài Gòn,0,2019,0.0,-0.188765569325939,-0.20936042511610295,-0.0694211547465325,-0.10047157623745588,-0.46671389846519773,-0.5831849518239995,-0.2627701597867151,0.6129918061707887,1.3818243765631835,-0.14771464109857282,-0.09540666621192352,-0.11104294570627257,-0.1474147481299729,0.06501149761599449,19.0,0.6739121887430171
SGC,CTCP Xuất nhập khẩu Sa Giang,0,2019,0.0,-0.17474550148887305,-0.19537659717293632,-0.0693681562937739,-0.07991856423390903,-0.4667188226669412,-0.5505058778866628,-0.30484576567806243,-0.1720360078570839,0.8229525287527737,-0.14665667269501736,-0.08801697596025168,-0.10406390903042713,-0.15264371760408885,1.2996922913549924,15.0,1.7869145347686135
SGD,CTCP Sách Giáo dục tại Thành phố Hồ Chí Minh,0,2019,1.0,-0.18926623785330737,-0.21117508628557918,-0.06947453935277986,-0.10052206301847211,-0.466673015263686,-0.589662576688408,0.7105787426574734,-0.11054557855986147,-0.19240573298847238,-0.15471311630504717,-0.097997902765123,-0.11219406554376452,-0.15842102664098426,-0.22545181668611539,15.0,-0.16834758972364508
SGH,CTCP Khách sạn Sài Gòn,0,2019,0.0,-0.18157371760998903,-0.2039013023382646,-0.06939337262188143,-0.09646531318418004,-0.4667194306328457,-0.4236307919784168,-0.31153834689379334,2.0580168946555153,3.146455359431962,-0.15894950253733545,-0.09562306258301527,-0.10861509185718314,-0.14900858450483537,0.21574756159784753,25.0,0.7556999671682705
SGN,CTCP Phục vụ Mặt đất Sài Gòn,1,2019,0.0,-0.00022220196582624209,-0.022581224768460067,-0.06933065432403114,-0.05164068336448435,-0.4667087469011691,-0.553905517194918,-0.30401920847783537,0.157962629371343,0.5886045167366416,-0.06604697705711561,0.07862720458818696,0.0396683055423731,0.003924849050173044,2.724910244621613,9.0,3.0317494787046573
SGR,CTCP Tổng CTCP Địa ốc Sài Gòn,1,2019,1.0,-0.14069466434012276,-0.16953552402586916,-0.0694597765544323,-0.09162014768820438,-0.46665375665610587,-0.5893291171135018,0.2022565151178167,-0.34625889086588074,-0.2660798138237868,-0.1557417479906751,-0.07083825955254416,-0.07765304433213202,-0.10114424330070011,0.14715418416790318,20.0,-0.12612833516437
SHA,CTCP Sơn Hà Sài Gòn,1,2019,1.0,-0.16702933007109613,-0.18805456378500932,-0.0694150399188675,-0.1011246429707045,-0.46671877719663846,-0.37140133679229875,-0.3120361145866726,-0.26837101375606565,-0.28941063664140465,-0.07707404949632389,-0.06361041317686407,-0.08568219338814985,-0.0683597490060096,-0.10266120276831382,10.0,-0.18430119848049756
SHE,CTCP Phát triển Năng lượng Sơn Hà,0,2019,1.0,-0.1786869333384034,-0.20205921293394857,-0.06946142412004619,-0.09213884391900672,-0.4667193424727779,-0.5468027228280898,-0.30559807836048086,0.02268368491745378,-0.16370449126549486,-0.1415992699960751,-0.08404337164148157,-0.10436155209457539,-0.13635888950054373,2.320971466423052,14.0,2.2301710391798863
SHI,CTCP Quốc tế Sơn Hà,1,2019,1.0,-0.08096956877526187,-0.0960589530468946,-0.06948074597476073,-0.1013560733312285,-0.46668244259046127,-0.5895242695418652,0.41343741121693,-0.276569737662362,-0.2929625527938959,-0.13619672885624737,-0.09092272501616289,-0.10762397246645711,-0.1543726150647349,-0.19665953480194126,21.0,-0.3714955221293579
SHN,CTCP Đầu tư Tổng hợp Hà Nội,0,2019,1.0,-0.09631804734294108,-0.1323779052165522,-0.06944957957029084,-0.10291085745565062,-0.4666915717771164,-0.5898339056631815,1.7607793554726745,-0.276569737662362,-0.28655675378924367,-0.14484954211757198,-0.09360226078106404,-0.10974539914242934,-0.17522810772447664,-0.3033603441374102,12.0,-0.5220271826915904
SHP,CTCP Thủy điện Miền Nam,1,2019,0.0,-0.06841128618659313,-0.04670064268091505,-0.0693663385788683,-0.09521605888182509,-0.46671408437280737,-0.5809258252975232,-0.2754288834045149,-0.2622219708263434,-0.10720749955841642,-0.13715163038623288,-0.030362957386623084,-0.06031984825553802,-0.1757710399274669,0.38850125290289245,15.0,0.7022981301809795
SIP,CTCP Đầu tư Sài Gòn VRG,1,2019,0.0,0.13694394706163213,0.0729614500838056,-0.06939177588765152,-0.09179482934138455,-0.46669338021952095,-0.5636094177177813,-0.3004884787222968,-0.13514175027875044,-0.26736839303928817,0.2815657945070128,0.4235525832881372,0.3299553849463376,1.189302878011368,1.8501329744347925,12.0,-0.10359254651487758
SJ1,CTCP Nông nghiệp Hùng Hậu,0,2019,1.0,-0.1637233946095642,-0.18420337094621478,-0.06944474794824396,-0.10003793783927001,-0.4667145632436232,-0.5869508616768462,-0.1999852311721763,-0.2806690996155101,-0.25591547939382536,-0.0871998011949088,-0.0704481121670779,-0.10451691162393355,-0.14182635260270712,-0.12637249373175138,19.0,-0.3403814358200982
SJD,CTCP Thủy điện Cần Đơn,1,2019,0.0,-0.1064235204620141,-0.11610117169248746,-0.06934118685833364,-0.09541265727715183,-0.46671807120776765,-0.45697645615786736,-0.3110161090960821,0.3321855123801398,-0.07140626675028987,-0.12922325491515627,-0.0022820198747593,-0.03142350694675378,0.03566869832278715,0.4587882939730823,21.0,0.8223314986590395
SJE,CTCP Sông Đà 11,0,2019,1.0,-0.1246922522189013,-0.1363689764854992,-0.06945648772724722,-0.09433997625155517,-0.46671778086017707,-0.5716943050812613,-0.294688383698152,-0.26632133277949155,-0.2990917100110989,-0.150619645024553,-0.08454509505557209,-0.09515816785381756,-0.16199982380210257,0.03452555209157484,30.0,-0.3338369618664172
SJF,CTCP Đầu tư Sao Thái Dương,1,2019,1.0,-0.1802450567071784,-0.19758406628393335,-0.0693367702978355,-0.10572689790788893,-0.46664245086621414,-0.5892599647054475,0.1541150055551835,-0.16588696492736163,-0.27551354929696775,-0.11966007496254163,-0.08829319944309064,-0.09855337714760858,-0.09733996089096905,-0.5641845447352232,7.0,-0.6453279949118373
SKG,CTCP Tàu cao tốc Superdong - Kiên Giang,1,2019,0.0,-0.14861783971201362,-0.15998839825631858,-0.06923968311830657,-0.0957113381172982,-0.46671944144140437,0.24892115377823062,-0.31320853296927786,1.965781250709682,3.600935547495643,-0.1239209543046201,-0.04524021954788183,-0.012557275113187511,-0.04311917872356772,0.24030568438140779,12.0,0.7691941564706315
SLS,CTCP Mía Đường Sơn La,0,2019,1.0,-0.14689326291780072,-0.16023964019490444,-0.06943767600750207,-0.0700495074280243,-0.4667045696042563,-0.5896333232837678,0.6290888907613085,-0.37290474356134373,-0.27164763407491344,-0.1098605505771004,-0.05911346316491342,-0.004910935934022762,-0.15239954429311922,0.15308200690876259,22.0,-0.04413078177028642
SMA,CTCP Thiết bị Phụ tùng Sài Gòn,1,2019,1.0,-0.17702868087152637,-0.1932193356437324,-0.06941503483418054,-0.10548026933034067,-0.4667192736231319,-0.5384998349416792,-0.30689162487137805,-0.32371240012356584,-0.23002046910770493,-0.14051191773189198,-0.06364837538678132,-0.09279243025709795,-0.19870482559800637,-0.21528983484464215,14.0,-0.2936046839558373
SMB,CTCP Bia Sài Gòn - Miền Trung,1,2019,0.0,-0.0850802237272391,-0.09327185581428948,-0.06936940674366715,-0.06728982431273434,-0.4667184462715304,-0.5824016858802074,-0.26801146281768845,-0.37905378649106597,-0.004212863924261098,-0.019732454892228576,0.056440049414207806,-0.037083902479211596,-0.18167330735882567,2.3523042437675947,11.0,2.8089796677406946
SMC,CTCP Đầu tư Thương mại SMC,1,2019,0.0,-0.07074817539799721,-0.08122442512975998,-0.06938509139494474,-0.10125523022599453,-0.466675901832325,-0.2496436834846086,-0.31260332988884587,-0.2827187805920842,-0.30124204608502675,15.950590125284048,1.7117911203087997,1.7764730868754213,0.6263825575440127,-0.24492894854893904,15.0,-0.4563578019674086
SMN,CTCP Sách và Thiết bị Giáo dục Miền Nam,0,2019,0.0,-0.18672753929724448,-0.2091485782078875,-0.06930253993838187,-0.09198112164963046,-0.4667183570329963,-0.5134132273458911,-0.30909608256371757,0.024733365894027814,-0.10285845995349019,0.2691101623642418,-0.03159192404076612,-0.0146794832750057,0.018505601849681197,0.2657106389850909,9.0,0.8189405912099419
SMT,CTCP Sametel,0,2019,1.0,-0.19340159599626938,-0.2121834251116849,-0.0694518913600768,-0.10704438111585496,-0.46671698446681786,-0.5711868873081013,-0.2951990163057082,-0.2929671854749546,-0.23187943812607817,-0.07972027891520439,-0.10840598506592612,-0.08882544234489635,-0.08647154250933918,-0.9528803501715744,13.0,-1.2461389185056402
SPI,CTCP Spiral Galaxy,0,2019,1.0,-0.19159370013982688,-0.2132492354493417,-0.06939184402891646,-0.10704438111585496,-0.46671907946020275,-0.5456641798681386,-0.305804119915421,-0.16588696492736163,-0.3070615883484541,-0.1331974810033008,-0.09876260980149972,-0.11479948596701943,-0.03964916034050742,-0.7081459541560939,10.0,-0.6919075634694067
SPM,CTCP SPM,1,2019,1.0,-0.18186413843194127,-0.20296074412101153,-0.06931977352070991,-0.10281627627674425,-0.46671923606580884,-0.5717848452189972,-0.2945942790536282,0.157962629371343,-0.26074397424060247,-0.1196618099727865,-0.08797801310702634,0.0297368078862872,0.07262075564579433,-0.5531757310736272,24.0,-0.5824453516644417
SRA,CTCP Sara Việt Nam,0,2019,0.0,-0.16215425113528745,-0.18746815583720147,-0.06946936878135142,-0.05747523322021982,-0.46671888305634757,-0.5887159025084702,-0.043908291728179144,0.8630528853128266,0.6051830329180407,-0.15810807741238792,-0.0960648520536565,-0.10796619740839905,-0.16219625816383884,1.7281891923371135,15.0,1.8607784792187438
SRC,CTCP Cao su Sao Vàng,1,2019,1.0,-0.16831727635813515,-0.18539277197172704,-0.06949981729395795,-0.10355518358340032,-0.46671407966263007,-0.5840189245867529,-0.2556808408684393,-0.1269430263724541,-0.21285059918112198,-0.1319144404964003,-0.08808646774498237,-0.099289941622573,-0.11848494198084265,-0.05523862084143876,27.0,-0.007718648475110383
SRF,CTCP Searefico,1,2019,0.0,-0.14354270587017096,-0.16976176130275833,-0.06947243737357094,-0.09037819896656496,-0.4667094765943975,-0.5797843030973024,-0.27969620838516734,-0.2540232469200471,-0.2890524127862838,-0.02983451910623052,-0.04162627168834115,-0.054588133484748474,-0.0901364805689992,-0.09673338002745441,20.0,-0.23540313806679805
SSC,CTCP Giống cây trồng Miền Nam,1,2019,0.0,-0.1534327859813324,-0.17726482497863713,-0.0695188294277997,-0.06895412691949011,-0.4667170905128769,-0.5569396301522958,-0.30313796797732867,-0.04905514926263905,0.1611580681972851,-0.06719170692065222,-0.016077758596419457,0.07520334791446721,0.005931874609001755,1.018544127074233,17.0,1.405314463602611
SSM,CTCP Chế tạo kết cấu Thép Vneco.SSM,0,2019,1.0,-0.18591662652933164,-0.20754615571065627,-0.06947880319483646,-0.10160067982840013,-0.4667186474414368,-0.5770047667622913,-0.28695193829192883,-0.31961303817041764,-0.2986244444809519,-0.14357536090368228,-0.09475729782112864,-0.11255531974482356,-0.15438461754466987,0.2504676662228811,15.0,-0.08363854148870566
ST8,CTCP Đầu tư phát triển ST8,1,2019,0.0,-0.1785966591657627,-0.19782221434156555,-0.0692789905127568,-0.10004230814201948,-0.46671758381528455,-0.4109576836780159,-0.31168581080019403,-0.11054557855986147,0.013987998797737652,0.07340855379919341,-0.06956845418909634,-0.09892053210718285,0.024702027604845887,-0.20004686208243233,25.0,-0.11583864703698248
STC,CTCP Sách và Thiết bị Trường học Thành phố Hồ Chí Minh,0,2019,1.0,-0.18450466111388608,-0.20610419147653813,-0.06946808318318462,-0.09296437453986117,-0.46671665588134015,-0.5845460599735905,-0.2500817488991173,-0.06545259707523171,-0.16989706392583953,-0.1532094924170141,-0.09730857796037168,-0.11020899270446241,-0.15949829545871075,0.12937071594532495,35.0,0.6121013173243901
STG,CTCP Kho vận Miền Nam,1,2019,0.0,-0.126491674553066,-0.13038177039359328,-0.06941108443492543,-0.09809647976411896,-0.46671227439730867,-0.2371631472988728,-0.3126393511758845,0.010385599058009285,-0.08081992916399605,0.5646324911011781,0.3035205675905494,0.8397686058628133,1.1110260681872701,-0.19411903934157293,13.0,-0.06069293672833602
STK,CTCP Sợi Thế Kỷ,1,2019,0.0,-0.07707758574401889,-0.07068905320815407,-0.06939240997672905,-0.10098792424588537,-0.46663223963506023,-0.5883961394887571,-0.09764800728451284,-0.3380601669595844,-0.20803512819118866,-0.0799620287838178,-0.03477105200162549,-0.055792709292826384,-0.15470141021094516,0.46386928489381896,14.0,0.6986309387476787
